mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0014690876007080079,0.00023994493181215214,0.01629014015197754,0.003458880125899226,5,2,uniform,6,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.20202020202020202,0.2222222222222222,0.10869565217391304,0.1836734693877551,0.2376237623762376,0.190847061636066,0.044939101019823735,95,0.44755244755244755,0.43559718969555034,0.3480392156862745,0.4351851851851852,0.4593967517401392,0.4251541579719194,0.039574313250796675
0.001544809341430664,0.000538367831984756,0.020820999145507814,0.0016059601573578945,5,2,uniform,8,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.12903225806451613,0.37623762376237624,0.26666666666666666,0.16494845360824742,0.25,0.2373770004203613,0.08635273588208946,58,0.39709443099273606,0.4861111111111111,0.4507042253521127,0.4354066985645933,0.4523809523809524,0.44433948368030113,0.028851113209042923
0.0015074729919433594,0.0004520467413842212,0.04992842674255371,0.049338265140643614,5,2,uniform,10,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.3300970873786408,0.37735849056603776,0.3888888888888889,0.36363636363636365,0.37254901960784315,0.3665059700155548,0.01994558639701445,17,0.5081585081585082,0.49065420560747663,0.5197215777262181,0.5239179954441914,0.5590909090909091,0.5203086392054607,0.022558580042110796
0.0015453815460205079,0.0003995293717620118,0.02875661849975586,0.004535307094280464,5,2,uniform,12,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.23404255319148937,0.4158415841584158,0.3564356435643564,0.32653061224489793,0.4,0.34657007863183187,0.06452077423832735,23,0.5752808988764045,0.5688487584650113,0.5605381165919282,0.57847533632287,0.5906040268456376,0.5747494274203704,0.010023097640722909
0.002447652816772461,0.0010493411958902013,0.035570716857910155,0.006304751019158862,5,2,uniform,15,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.23404255319148937,0.4158415841584158,0.3564356435643564,0.32653061224489793,0.4,0.34657007863183187,0.06452077423832735,23,0.5752808988764045,0.5720720720720721,0.5637583892617449,0.5771812080536913,0.5892857142857143,0.5755156565099254,0.008276898829462207
0.0018154144287109374,0.000826863345613417,0.0025673866271972655,0.0013426097568946162,5,2,distance,2,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 2}",0.2782608695652174,0.21428571428571427,0.12612612612612611,0.1523809523809524,0.07272727272727272,0.16875618701705658,0.07123375061571231,127,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016742706298828124,0.0006769741219986297,0.0034722328186035157,0.0011675785289399247,5,2,distance,3,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 3}",0.21428571428571427,0.18691588785046728,0.12244897959183673,0.16822429906542055,0.24074074074074073,0.1865231243068359,0.04037526129571192,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013473987579345702,0.0003004448201333701,0.0033882617950439452,0.0011095682290414763,5,2,distance,4,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 4}",0.22429906542056074,0.1188118811881188,0.16666666666666666,0.18691588785046728,0.16161616161616163,0.17166193254839504,0.03441612712957559,125,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0024879932403564452,0.0018171514957614652,0.005333137512207031,0.0020111740156139716,5,2,distance,5,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 5}",0.26666666666666666,0.23300970873786409,0.10752688172043011,0.2127659574468085,0.26,0.2159938429143539,0.05756616633655393,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013091564178466797,0.00026508650961010893,0.005957603454589844,0.0015012539078423578,5,2,distance,6,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 6}",0.20202020202020202,0.22,0.14893617021276595,0.18181818181818182,0.24,0.19855491081022997,0.0314061555345661,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0012805938720703125,0.00014115905357095276,0.008536481857299804,0.003538813774604959,5,2,distance,8,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 8}",0.1276595744680851,0.37623762376237624,0.26666666666666666,0.16326530612244897,0.25,0.2367658342039154,0.08698055708113193,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002667236328125,0.001952165149153427,0.014540529251098633,0.00337529437104167,5,2,distance,10,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 10}",0.3269230769230769,0.37735849056603776,0.3888888888888889,0.36363636363636365,0.36893203883495146,0.3651477717698638,0.0209307172522797,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0020928382873535156,0.0008218094959311481,0.014789056777954102,0.0016219139645856227,5,2,distance,12,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 12}",0.25263157894736843,0.4158415841584158,0.3564356435643564,0.32653061224489793,0.4,0.35028788378300774,0.05815073328359065,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021828174591064452,0.0016247023505063924,0.023187017440795897,0.0047400622459440106,5,2,distance,15,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 15}",0.25263157894736843,0.4117647058823529,0.3564356435643564,0.32653061224489793,0.4,0.3494725081277951,0.05724740473126564,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001596212387084961,0.0008523719023516718,0.012263774871826172,0.002254229431542577,7,1,uniform,2,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.2268041237113402,0.15730337078651685,0.023529411764705882,0.08602150537634409,0.044444444444444446,0.1076205712166703,0.0751028168518839,217,0.257372654155496,0.25336927223719674,0.11242603550295859,0.3291139240506329,0.0790273556231003,0.2062618483138769,0.09478167784067305
0.0020445823669433595,0.0018109571587369164,0.01187286376953125,0.003477286717063961,7,1,uniform,3,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.18,0.09090909090909091,0.07228915662650602,0.12371134020618557,0.1935483870967742,0.13209159496771133,0.047780145486368476,184,0.2909090909090909,0.2210242587601078,0.15254237288135594,0.4318181818181818,0.25906735751295334,0.271072252376338,0.09266175639807703
0.0014369487762451172,0.0005338536026104727,0.013181257247924804,0.001879179652190926,7,1,uniform,4,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.1702127659574468,0.13186813186813187,0.09090909090909091,0.16161616161616163,0.10989010989010989,0.13289925204818825,0.030035368083495603,179,0.4,0.2359249329758713,0.20273972602739726,0.45433255269320844,0.2545454545454545,0.30950853324838634,0.09899269327377178
0.0019394397735595704,0.0006836765827983293,0.0190582275390625,0.006574864048950135,7,1,uniform,5,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.15555555555555556,0.22448979591836735,0.09195402298850575,0.17582417582417584,0.2268041237113402,0.17492553479958894,0.04981622103601798,120,0.3853658536585366,0.3465346534653465,0.2849740932642487,0.39408866995073893,0.391304347826087,0.3604535236329915,0.04145986001916766
0.0020349502563476564,0.0007490642400567006,0.02084503173828125,0.005215021747245016,7,1,uniform,6,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.20618556701030927,0.19148936170212766,0.1111111111111111,0.15555555555555556,0.1956521739130435,0.1719987538584294,0.03488779178346229,123,0.34183673469387754,0.32142857142857145,0.2909090909090909,0.36180904522613067,0.3787878787878788,0.3389542642091099,0.03076639428567512
0.0017333507537841796,0.0005513971668096729,0.024173974990844727,0.00441753189089126,7,1,uniform,8,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.12631578947368421,0.27956989247311825,0.2127659574468085,0.06976744186046512,0.22916666666666666,0.18351714958414855,0.07533457664772379,110,0.3229166666666667,0.3848101265822785,0.424390243902439,0.3289817232375979,0.3484848484848485,0.3619167217747662,0.03798205523104808
0.0013075828552246093,9.18380939299119e-05,0.025566768646240235,0.005577549693034907,7,1,uniform,10,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.30303030303030304,0.40404040404040403,0.24175824175824176,0.2978723404255319,0.35051546391752575,0.3194433506344013,0.0545743720496053,30,0.4187192118226601,0.38578680203045684,0.4400977995110024,0.4830917874396135,0.5071090047393365,0.4469609211086139,0.043612385609414744
0.002096748352050781,0.0010594209184279797,0.035441112518310544,0.010138336441083997,7,1,uniform,12,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.21978021978021978,0.35789473684210527,0.375,0.3333333333333333,0.3333333333333333,0.32386832465779836,0.05437968610593181,27,0.45588235294117646,0.4867469879518072,0.49406175771971494,0.5211267605633803,0.4940047961630695,0.4903645310678296,0.020858298132735938
0.002071714401245117,0.0010525552972871083,0.04261560440063476,0.010241439463928729,7,1,uniform,15,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.2391304347826087,0.35789473684210527,0.35789473684210527,0.35051546391752575,0.3333333333333333,0.3277537411435356,0.04521123211413184,25,0.45965770171149145,0.48058252427184467,0.4844124700239808,0.5188679245283019,0.49038461538461536,0.48678104718404686,0.01909063181333341
0.001276683807373047,0.00019860553281454086,0.0028992652893066405,0.0012579074729711765,7,1,distance,2,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 2}",0.2545454545454545,0.21153846153846154,0.038461538461538464,0.13725490196078433,0.09615384615384616,0.14759084053201701,0.0777050684039919,166,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0011439800262451171,7.048895188304509e-05,0.003056907653808594,0.0006192464733546328,7,1,distance,3,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 3}",0.1568627450980392,0.13186813186813187,0.12903225806451613,0.13861386138613863,0.20408163265306123,0.1520917258139774,0.0277420210967247,156,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016257286071777344,0.0005543956073513909,0.0045109748840332035,0.0010582857822708039,7,1,distance,4,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 4}",0.18556701030927836,0.13186813186813187,0.13043478260869565,0.15841584158415842,0.13186813186813187,0.14763077964767923,0.02167071573341599,165,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001769685745239258,0.0006113171873843779,0.008398342132568359,0.0021842426590248337,7,1,distance,5,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 5}",0.21052631578947367,0.2268041237113402,0.09090909090909091,0.17582417582417584,0.22448979591836735,0.1857107004304896,0.05078068724639543,105,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001621103286743164,0.0006861495107450392,0.013198661804199218,0.006170424511090122,7,1,distance,6,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 6}",0.2222222222222222,0.17204301075268819,0.1111111111111111,0.1348314606741573,0.19148936170212766,0.16633943329246131,0.03957488017140967,129,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016100883483886718,0.0005486147840315282,0.013432455062866212,0.005531805787897213,7,1,distance,8,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 8}",0.14583333333333334,0.2978723404255319,0.21052631578947367,0.06976744186046512,0.22916666666666666,0.19063321961509413,0.0774549635496205,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017999172210693359,0.001070336907249317,0.02052335739135742,0.006311224069594786,7,1,distance,10,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 10}",0.30303030303030304,0.40404040404040403,0.2608695652173913,0.2978723404255319,0.3469387755102041,0.32255027764476685,0.04905095270839043,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001333141326904297,6.261955844338355e-05,0.023544979095458985,0.005516364105185185,7,1,distance,12,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 12}",0.21978021978021978,0.35789473684210527,0.375,0.3333333333333333,0.3333333333333333,0.32386832465779836,0.05437968610593181,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00146026611328125,0.00026703316821217945,0.023321151733398438,0.004818046998352516,7,1,distance,15,"{'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 15}",0.2391304347826087,0.35789473684210527,0.35789473684210527,0.35051546391752575,0.3333333333333333,0.3277537411435356,0.04521123211413184,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016224384307861328,0.0009123997737534922,0.014906072616577148,0.0055404214021968785,7,2,uniform,2,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.1875,0.15555555555555556,0.0,0.08888888888888889,0.044444444444444446,0.09527777777777778,0.06905222571751914,231,0.25668449197860965,0.2553191489361702,0.11594202898550725,0.3069053708439898,0.07272727272727272,0.20151566269430993,0.09050381386072405
0.0021162033081054688,0.0010699755357405256,0.011664628982543945,0.0029258296143043687,7,2,uniform,3,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.15217391304347827,0.09195402298850575,0.04819277108433735,0.12121212121212122,0.13333333333333333,0.10937323233235519,0.03631149044560162,213,0.2900763358778626,0.24864864864864866,0.125,0.4318181818181818,0.27835051546391754,0.2747787363617221,0.09800470696470721
0.0018895626068115234,0.000801408149624833,0.016479349136352538,0.0018076451622373163,7,2,uniform,4,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.20408163265306123,0.11235955056179775,0.15384615384615385,0.14285714285714285,0.10989010989010989,0.1446069179616531,0.034266065858711676,170,0.4056603773584906,0.21680216802168023,0.1878453038674033,0.4418604651162791,0.23746701846965698,0.2979270665667021,0.10457337187928224
0.001614522933959961,0.0007361426874198469,0.016900253295898438,0.0037393581177073286,7,2,uniform,5,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.17204301075268819,0.2127659574468085,0.07228915662650602,0.17204301075268819,0.23404255319148937,0.17263673775403604,0.055590233862324874,122,0.39709443099273606,0.33753148614609574,0.2857142857142857,0.3951219512195122,0.39036144578313253,0.3611647199711524,0.04369847653378458
0.002857875823974609,0.001266807584031478,0.02317805290222168,0.00460252379469844,7,2,uniform,6,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.15053763440860216,0.18947368421052632,0.06818181818181818,0.17582417582417584,0.2127659574468085,0.1593566540143862,0.04984254060826074,141,0.355,0.33249370277078083,0.2879581151832461,0.3842364532019704,0.4176904176904177,0.35547573776928304,0.044237709634783955
0.0016218662261962891,0.0006536679637847142,0.021535968780517577,0.00697785005471721,7,2,uniform,8,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.09302325581395349,0.26666666666666666,0.17391304347826086,0.13186813186813187,0.2222222222222222,0.17753866400984702,0.061939031450254006,117,0.33163265306122447,0.40097799511002447,0.40097799511002447,0.3444730077120823,0.38403990024937656,0.3724203102485465,0.029019932112179472
0.00219268798828125,0.0009785104021885489,0.028604459762573243,0.00506355226412586,7,2,uniform,10,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.21739130434782608,0.3711340206185567,0.30927835051546393,0.3333333333333333,0.3469387755102041,0.3156151568650768,0.053038716826307605,32,0.44282238442822386,0.3816793893129771,0.47961630695443647,0.4771084337349398,0.4964200477326969,0.4555293124326549,0.040824431848444066
0.00157318115234375,0.0005345567346399239,0.027228403091430663,0.008826016910768026,7,2,uniform,12,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.25806451612903225,0.375,0.3157894736842105,0.24175824175824176,0.375,0.31312244631429687,0.05619430879270598,33,0.47174447174447176,0.47317073170731705,0.46454767726161367,0.4768856447688564,0.46454767726161367,0.47017924054877447,0.004894973661325465
0.0020247459411621093,0.0008611766285628991,0.034481048583984375,0.008274890077810109,7,2,uniform,15,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.25806451612903225,0.375,0.3157894736842105,0.2391304347826087,0.375,0.3125968849191703,0.05686754559172872,35,0.47174447174447176,0.47317073170731705,0.457002457002457,0.4768856447688564,0.4634146341463415,0.46844358787388873,0.007220801880371811
0.0017663002014160155,0.000610930916627941,0.004507637023925782,0.0023746299867362895,7,2,distance,2,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 2}",0.25225225225225223,0.17647058823529413,0.08,0.1414141414141414,0.0761904761904762,0.14526549161843277,0.06552205744136869,169,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003009033203125,0.002340850430162434,0.003468179702758789,0.001343969540829416,7,2,distance,3,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 3}",0.14,0.17204301075268819,0.10638297872340426,0.1523809523809524,0.20618556701030927,0.15539850177347084,0.033181641416920926,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0012456417083740235,0.00010182796945661953,0.004153680801391601,0.0024435352908665662,7,2,distance,4,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 4}",0.23300970873786409,0.13043478260869565,0.19148936170212766,0.17647058823529413,0.1276595744680851,0.1718128031504133,0.03953623998015017,124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017272472381591798,0.0011172044961267073,0.004537534713745117,0.0017439690778709611,7,2,distance,5,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 5}",0.22448979591836735,0.21052631578947367,0.09411764705882353,0.17204301075268819,0.23157894736842105,0.18655114337755477,0.05058871521396691,102,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017361640930175781,0.000827518995269995,0.007462263107299805,0.002189073460187905,7,2,distance,6,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 6}",0.15053763440860216,0.1875,0.06818181818181818,0.17582417582417584,0.1935483870967742,0.15511840310227404,0.04589796019635723,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002455472946166992,0.0016488212578478721,0.009775447845458984,0.0021106503699425483,7,2,distance,8,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 8}",0.09302325581395349,0.26666666666666666,0.17391304347826086,0.15217391304347827,0.21978021978021978,0.18111141975651582,0.05909940255486895,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0012816429138183595,0.00010773920066334073,0.012601709365844727,0.002307072597504333,7,2,distance,10,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 10}",0.23655913978494625,0.3711340206185567,0.30927835051546393,0.3333333333333333,0.3434343434343434,0.3187478375373287,0.04563140510992028,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031310558319091798,0.0019304873611099501,0.018399715423583984,0.002979395813869384,7,2,distance,12,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 12}",0.25806451612903225,0.375,0.3157894736842105,0.24175824175824176,0.375,0.31312244631429687,0.05619430879270598,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0018054485321044923,0.0007753436503548318,0.024422740936279295,0.0042490017966872965,7,2,distance,15,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 15}",0.25806451612903225,0.375,0.3157894736842105,0.2391304347826087,0.375,0.3125968849191703,0.05686754559172872,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0030793666839599608,0.0022046825589540917,0.0166170597076416,0.0059215121808194274,9,1,uniform,2,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.21052631578947367,0.12048192771084337,0.0,0.09523809523809523,0.047619047619047616,0.09477307727149198,0.07108503660826905,232,0.20055710306406685,0.19101123595505617,0.036585365853658534,0.24258760107816713,0.055900621118012424,0.1453283854137922,0.08296849817673665
0.0012753963470458984,0.00019758612894717932,0.011691951751708984,0.003423029474446092,9,1,uniform,3,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.15217391304347827,0.11764705882352941,0.09411764705882353,0.14736842105263157,0.11627906976744186,0.12551722194918094,0.021546555683022432,195,0.21428571428571427,0.1694915254237288,0.08797653958944282,0.41134751773049644,0.19230769230769232,0.21508179786741494,0.10702686209535207
0.0017319679260253905,0.0004956304831678171,0.015472030639648438,0.00472396693256141,9,1,uniform,4,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.1935483870967742,0.13793103448275862,0.09090909090909091,0.15053763440860216,0.09090909090909091,0.13276704756126337,0.03883557344431914,180,0.3690773067331671,0.2136986301369863,0.14942528735632185,0.39705882352941174,0.18681318681318682,0.26321464691381474,0.1003575644676478
0.002006244659423828,0.001053027377990057,0.016393518447875975,0.0044073620452197695,9,1,uniform,5,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.17582417582417584,0.2391304347826087,0.07058823529411765,0.1978021978021978,0.2127659574468085,0.17922220022998167,0.05809007046435138,116,0.3487179487179487,0.2916666666666667,0.24193548387096775,0.35,0.3308270676691729,0.3126294333849512,0.041151345465204256
0.0015768051147460938,0.0005624966967249465,0.0210782527923584,0.0035952987989465806,9,1,uniform,6,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.13953488372093023,0.21739130434782608,0.07058823529411765,0.11764705882352941,0.21505376344086022,0.15204304912545272,0.05694764196361549,157,0.3020833333333333,0.2916666666666667,0.24390243902439024,0.3435897435897436,0.32105263157894737,0.3004589628386162,0.033355499929747144
0.0019928455352783204,0.0013402419397779946,0.02786846160888672,0.006337516783202449,9,1,uniform,8,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.07142857142857142,0.26373626373626374,0.23655913978494625,0.07058823529411765,0.17777777777777778,0.16401799760433539,0.08086680874691195,131,0.2803234501347709,0.3626943005181347,0.395,0.2994652406417112,0.30238726790450926,0.3279740518398252,0.04344189007395989
0.002053642272949219,0.0008617709721295184,0.030513715744018555,0.005403480436234868,9,1,uniform,10,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.25,0.3225806451612903,0.1839080459770115,0.26373626373626374,0.3157894736842105,0.2672028857117552,0.0503454860809289,41,0.36175710594315247,0.3492063492063492,0.37628865979381443,0.41116751269035534,0.41708542713567837,0.38310101095386995,0.026808534340227504
0.001982259750366211,0.0008666626051939536,0.02984013557434082,0.004056878930823056,9,1,uniform,12,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.23404255319148937,0.3404255319148936,0.26666666666666666,0.29473684210526313,0.3225806451612903,0.29169044780792064,0.03817869198904353,37,0.3989769820971867,0.3917525773195876,0.4010152284263959,0.4427860696517413,0.3865979381443299,0.40422575912784825,0.019955325366681032
0.002027130126953125,0.000668299255032395,0.04108967781066895,0.015205282376743259,9,1,uniform,15,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.21505376344086022,0.3225806451612903,0.26666666666666666,0.27956989247311825,0.3225806451612903,0.2812903225806451,0.04003467106484334,39,0.3989769820971867,0.38341968911917096,0.40609137055837563,0.4427860696517413,0.39487179487179486,0.4052291812596539,0.02016572652131774
0.002198457717895508,0.0013078876863000647,0.0036171913146972657,0.0029745869482923973,9,1,distance,2,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 2}",0.21568627450980393,0.14893617021276595,0.041237113402061855,0.08421052631578947,0.06,0.11001401688808424,0.06415457039747495,212,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0014009952545166015,0.0005593562343581929,0.00267643928527832,7.504368603413548e-05,9,1,distance,3,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 3}",0.125,0.13793103448275862,0.06818181818181818,0.18,0.15217391304347827,0.132657353141611,0.037056075621511995,181,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0026020050048828126,0.0022917653701467738,0.006856107711791992,0.002403280326206127,9,1,distance,4,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 4}",0.1702127659574468,0.13636363636363635,0.15555555555555556,0.14893617021276595,0.09302325581395349,0.14081827678067166,0.026272919228289605,172,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016892910003662109,0.0008245171172737153,0.010216522216796874,0.004438471669068258,9,1,distance,5,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 5}",0.1978021978021978,0.24175824175824176,0.047619047619047616,0.21739130434782608,0.21052631578947367,0.1830194214633574,0.06919551472688025,111,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0022939205169677734,0.0014250943500420136,0.01012716293334961,0.002419227655260707,9,1,distance,6,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 6}",0.15730337078651685,0.1956521739130435,0.07142857142857142,0.11904761904761904,0.1956521739130435,0.14781678181775887,0.04760098372311009,164,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003208637237548828,0.0032978014528136854,0.012248373031616211,0.0009776012639484248,9,1,distance,8,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 8}",0.09411764705882353,0.3010752688172043,0.23404255319148937,0.07058823529411765,0.17777777777777778,0.17552029642788253,0.08582672151319325,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0018078804016113282,0.0010360093288429128,0.024111175537109376,0.018008888061775752,9,1,distance,10,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 10}",0.25,0.3225806451612903,0.1839080459770115,0.26373626373626374,0.3125,0.2665449909749131,0.049723933368627175,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
