mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__max_iter,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.86704912185669,0.3975682269558226,0.05424761772155762,0.014962594722955525,0.05,,300,15,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5409836065573771,0.5546218487394958,0.592,0.5378151260504201,0.5811965811965812,0.5613234325087749,0.021666813559455808,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4923521995544433,1.0497317416982246,0.22803468704223634,0.4197405496920157,0.1,3.0,100,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 5}",0.27184466019417475,0.2391304347826087,0.1348314606741573,0.32,0.3,0.25316131113018814,0.06512934766624491,76,0.48,0.3961352657004831,0.3333333333333333,0.48484848484848486,0.4669811320754717,0.4322596431915546,0.05889260591383877
0.20552487373352052,0.050123378233154985,0.016568613052368165,0.0048754888924251545,0.1,3.0,100,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 10}",0.34951456310679613,0.35051546391752575,0.2978723404255319,0.3300970873786408,0.3673469387755102,0.33906927872080095,0.02373787320724532,53,0.6345733041575492,0.5919282511210763,0.6017699115044248,0.6940451745379876,0.6807610993657506,0.6406155481373578,0.04094468304731007
0.2423304557800293,0.06979831914446148,0.017867183685302733,0.005864667125777564,0.1,3.0,100,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 15}",0.5,0.5357142857142857,0.46017699115044247,0.46153846153846156,0.5087719298245614,0.49324033364555026,0.02894530526863242,26,0.7907869481765835,0.7745664739884393,0.7683397683397684,0.7947269303201506,0.7861271676300579,0.7829094576909998,0.009939239385342127
0.28533129692077636,0.08372050660780078,0.023363733291625978,0.00814088501862461,0.1,3.0,200,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 5}",0.2909090909090909,0.2127659574468085,0.1797752808988764,0.34285714285714286,0.2857142857142857,0.26240435156524083,0.05851505500569209,73,0.6143790849673203,0.5068493150684932,0.42574257425742573,0.5859030837004405,0.5851528384279476,0.5436053792843255,0.06894469325729796
0.37439780235290526,0.12374946330048807,0.025728988647460937,0.008730327941871082,0.1,3.0,200,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 10}",0.43243243243243246,0.42201834862385323,0.4077669902912621,0.43243243243243246,0.3883495145631068,0.41659994366861736,0.01677380292708602,45,0.7803921568627451,0.7039337474120083,0.7404426559356136,0.7870722433460076,0.7898832684824902,0.7603448144077729,0.033367876940947505
0.5536595821380615,0.194454515409565,0.022710275650024415,0.005733362188599495,0.1,3.0,200,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 15}",0.484375,0.5254237288135594,0.49557522123893805,0.5,0.5853658536585366,0.5181479607422068,0.03619577835664551,23,0.8877005347593583,0.8825622775800712,0.8607594936708861,0.9052631578947369,0.9033391915641477,0.88792493109384,0.01615538876814741
0.4550624370574951,0.10685968224180678,0.033457708358764646,0.007596761653416312,0.1,3.0,300,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 5}",0.30357142857142855,0.24242424242424243,0.1590909090909091,0.3333333333333333,0.2912621359223301,0.26593640986844874,0.06094081617403727,71,0.7165991902834008,0.5925925925925926,0.498812351543943,0.675,0.65,0.6266008268839873,0.0754667623590032
0.560893440246582,0.17439765756038322,0.033632850646972655,0.010607413144154053,0.1,3.0,300,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 10}",0.42105263157894735,0.43243243243243246,0.40384615384615385,0.4144144144144144,0.37735849056603776,0.40982082456759716,0.018697803003093975,48,0.8539741219963032,0.8143939393939394,0.8423005565862709,0.8602540834845736,0.8848920863309353,0.8511629575584043,0.023059523809593162
0.5250952243804932,0.07121588310098237,0.03358268737792969,0.009165133950352629,0.1,3.0,300,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5522388059701493,0.5691056910569106,0.5391304347826087,0.5203252032520326,0.5645161290322581,0.5490632528187918,0.01774886598437235,13,0.9419795221843004,0.9475465313028765,0.935374149659864,0.954468802698145,0.9509306260575296,0.9460599263805431,0.0067450490434414565
0.24927449226379395,0.033342514192331044,0.01644129753112793,0.0021712938170748604,0.1,5.0,100,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 5}",0.27522935779816515,0.2765957446808511,0.17777777777777778,0.36538461538461536,0.24242424242424243,0.2674823476131304,0.060667524579009396,70,0.6624472573839663,0.591792656587473,0.5106382978723404,0.6386554621848739,0.6638655462184874,0.6134798440494282,0.057649034719326364
0.444806432723999,0.026877623541389853,0.024386835098266602,0.0065413155075053535,0.1,5.0,100,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 10}",0.45217391304347826,0.42201834862385323,0.36538461538461536,0.411214953271028,0.4,0.410158366064595,0.02833712371367548,47,0.8560885608856088,0.8166351606805293,0.8628884826325411,0.8475836431226765,0.8808664259927798,0.8528124546628272,0.02114436846545777
0.44487500190734863,0.12010257819421088,0.02016277313232422,0.007368718491395635,0.1,5.0,100,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 15}",0.47619047619047616,0.5666666666666667,0.5619834710743802,0.5172413793103449,0.5882352941176471,0.542063457471903,0.04022275120129692,16,0.9527027027027027,0.9423728813559322,0.9439728353140917,0.9509306260575296,0.9510961214165261,0.9482150333693566,0.004193835297603116
0.5955681800842285,0.16048880413109343,0.037869501113891604,0.020496339361540113,0.1,5.0,200,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 5}",0.33043478260869563,0.27184466019417475,0.21505376344086022,0.3392857142857143,0.3177570093457944,0.2948751859750479,0.04617839839464999,57,0.8571428571428571,0.8360957642725598,0.7821011673151751,0.8166351606805293,0.832089552238806,0.8248129003299853,0.024966563048099594
0.7252816200256348,0.2394666682704751,0.029114246368408203,0.008077691035944988,0.1,5.0,200,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 10}",0.45,0.45217391304347826,0.4077669902912621,0.42201834862385323,0.41818181818181815,0.43002821402808233,0.017828972715160093,35,0.9885807504078303,0.980327868852459,0.9752883031301482,0.9819376026272578,0.9885807504078303,0.982943055085105,0.005099266187836919
0.9552463054656982,0.218588668072826,0.03999967575073242,0.007974316996607791,0.1,5.0,200,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 15}",0.5161290322580645,0.5785123966942148,0.5882352941176471,0.5128205128205128,0.5882352941176471,0.5567865060016173,0.03474508771590362,9,0.9983844911147012,0.9967741935483871,0.998389694041868,0.9983844911147012,0.9983844911147012,0.9980634721868717,0.0006446424687226472
0.7746874809265136,0.3134570999902255,0.04473099708557129,0.018724297588105416,0.1,5.0,300,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 5}",0.288135593220339,0.3119266055045872,0.2,0.33043478260869563,0.3333333333333333,0.292766062933391,0.049109563107864615,58,0.9475465313028765,0.9457627118644067,0.9204152249134948,0.9367521367521368,0.92573402417962,0.935242125802507,0.010720095571543192
1.069441270828247,0.23979691216176646,0.045255517959594725,0.014480766311119503,0.1,5.0,300,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 10}",0.39655172413793105,0.45217391304347826,0.46153846153846156,0.42201834862385323,0.42990654205607476,0.4324377978799598,0.02297453083123904,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1841599941253662,0.28273045471973385,0.04447498321533203,0.012666729326015355,0.1,5.0,300,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 15}",0.496,0.5785123966942148,0.5785123966942148,0.55,0.5950413223140496,0.5596132231404958,0.03495300831273275,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
