mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0019427776336669923,8.51963497390571e-05,0.001289701461791992,0.00030699506527574164,0.1,,l1,8,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 8}",0.0,0.07317073170731707,0.07142857142857142,0.0,0.02531645569620253,0.0339831517664182,0.03262712584348008,125,0.0,0.06097560975609756,0.12571428571428572,0.006430868167202572,0.03785488958990536,0.04619513064549824,0.045445582562567234
0.003517436981201172,0.00142291160564368,0.0015857696533203125,0.0001940344320476883,0.1,,l1,10,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 10}",0.09195402298850575,0.07317073170731707,0.09523809523809523,0.11235955056179775,0.09523809523809523,0.09359209914676221,0.01246877203639689,116,0.12209302325581395,0.06707317073170732,0.13636363636363635,0.1286549707602339,0.11834319526627218,0.11450559927553275,0.02449534617827141
0.003092336654663086,0.0007558163838695928,0.001988792419433594,0.0006775097532725415,0.1,,l1,12,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 12}",0.2268041237113402,0.3125,0.2549019607843137,0.2549019607843137,0.24242424242424243,0.258306457540842,0.028999182865447438,105,0.2639593908629442,0.23979591836734693,0.285,0.29850746268656714,0.25906735751295334,0.2692660258859623,0.020509900129419747
0.003789663314819336,0.0012196046107196617,0.0023771286010742187,0.0008054884467217902,0.1,,l1,15,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 15}",0.2268041237113402,0.3125,0.2549019607843137,0.2549019607843137,0.24242424242424243,0.258306457540842,0.028999182865447438,105,0.2639593908629442,0.23979591836734693,0.285,0.29850746268656714,0.25906735751295334,0.2692660258859623,0.020509900129419747
0.002021312713623047,0.0005821405666785664,0.0017193317413330077,0.0006759121321133817,0.1,,l2,2,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013929367065429687,9.719628083767551e-05,0.0011124610900878906,3.245716736043955e-05,0.1,,l2,3,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023053169250488283,0.001536924174971335,0.0012417316436767578,0.00016195003139353456,0.1,,l2,4,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002299928665161133,0.0011759491673758507,0.001207113265991211,0.00012020430156597508,0.1,,l2,5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027177810668945314,0.0007828800900517758,0.0014845371246337891,0.0004111422762477432,0.1,,l2,6,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.00641025641025641,0.0,0.0,0.0,0.001282051282051282,0.002564102564102564
0.002413654327392578,0.0003857787249729678,0.0016800880432128907,0.0006876584766868665,0.1,,l2,8,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 8}",0.0,0.0963855421686747,0.13636363636363635,0.0,0.025,0.05154983570646221,0.05517841290694611,124,0.0,0.08928571428571429,0.15,0.006430868167202572,0.03773584905660377,0.05669048630190412,0.056335127512387916
