mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004363441467285156,0.0022083318723558885,0.0029483318328857424,0.0010296618747647527,7,2,distance,"{'clf__n_neighbors': 7, 'clf__p': 2, 'clf__weights': 'distance'}",0.35294117647058826,0.3795620437956204,0.30656934306569344,0.3150684931506849,0.328125,0.3364532112965174,0.02664558233190065,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004177999496459961,0.0026456091106690097,0.014832115173339844,0.0026780095544769477,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.2777777777777778,0.37606837606837606,0.3225806451612903,0.2926829268292683,0.32142857142857145,0.3181076594530568,0.03365530303827219,21,0.3792325056433409,0.4592901878914405,0.40421052631578946,0.40869565217391307,0.4329004329004329,0.41686586098498335,0.027203346308326805
0.003327035903930664,0.0013202213623583626,0.0038770198822021484,0.002240802535346907,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.35294117647058826,0.37593984962406013,0.3111111111111111,0.3333333333333333,0.3125,0.33716509410781853,0.024715281621030944,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002607917785644531,0.0006708705100224383,0.021493005752563476,0.019661297759919195,9,2,uniform,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform'}",0.2777777777777778,0.37606837606837606,0.3225806451612903,0.2926829268292683,0.32142857142857145,0.3181076594530568,0.03365530303827219,21,0.3792325056433409,0.4592901878914405,0.40421052631578946,0.40869565217391307,0.4329004329004329,0.41686586098498335,0.027203346308326805
0.003347301483154297,0.0017606404821270834,0.0025182247161865236,0.0009300602536058028,9,2,distance,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance'}",0.35294117647058826,0.37593984962406013,0.3111111111111111,0.3333333333333333,0.3125,0.33716509410781853,0.024715281621030944,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003559398651123047,0.0017395820476366996,0.013257694244384766,0.004428365460789888,11,1,uniform,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform'}",0.26785714285714285,0.35714285714285715,0.3064516129032258,0.30303030303030304,0.3008849557522124,0.3070733743371482,0.028635277045559987,23,0.36486486486486486,0.44398340248962653,0.4085106382978723,0.405982905982906,0.42358078602620086,0.4093845195322941,0.026049763834321487
0.0027215003967285155,0.0007974342330017831,0.0022150993347167967,0.0006500893497996936,11,1,distance,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance'}",0.34328358208955223,0.37593984962406013,0.3111111111111111,0.29577464788732394,0.30158730158730157,0.32553929845986984,0.03007617105698442,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002331066131591797,0.0005773954460400959,0.013896656036376954,0.004765063376588752,11,2,uniform,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform'}",0.26785714285714285,0.35714285714285715,0.3064516129032258,0.30303030303030304,0.3008849557522124,0.3070733743371482,0.028635277045559987,23,0.36486486486486486,0.44398340248962653,0.4085106382978723,0.405982905982906,0.42358078602620086,0.4093845195322941,0.026049763834321487
0.0023679256439208983,0.0005966474440461736,0.003235912322998047,0.0021692376479091665,11,2,distance,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance'}",0.34328358208955223,0.37593984962406013,0.3111111111111111,0.29577464788732394,0.30158730158730157,0.32553929845986984,0.03007617105698442,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003681659698486328,0.0016967542843143687,0.010420274734497071,0.002805512595261538,15,1,uniform,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform'}",0.29906542056074764,0.36363636363636365,0.3114754098360656,0.21666666666666667,0.3063063063063063,0.29943003340123,0.04725406835511263,25,0.3584070796460177,0.4219409282700422,0.37333333333333335,0.39914163090128757,0.3991130820399113,0.39038721083811845,0.022190003657767052
0.0035448551177978517,0.001043594603525029,0.0031280040740966795,0.0009635569451860306,15,1,distance,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance'}",0.34328358208955223,0.37209302325581395,0.31343283582089554,0.28368794326241137,0.3089430894308943,0.32428809477191345,0.030488745019070566,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002550697326660156,0.00033899425085059666,0.013165616989135742,0.0054083263920970855,15,2,uniform,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform'}",0.29906542056074764,0.36363636363636365,0.3114754098360656,0.21666666666666667,0.3063063063063063,0.29943003340123,0.04725406835511263,25,0.3584070796460177,0.4219409282700422,0.37333333333333335,0.39914163090128757,0.3991130820399113,0.39038721083811845,0.022190003657767052
0.002617168426513672,0.0008725226387795335,0.0024680614471435545,0.0009113057652144485,15,2,distance,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance'}",0.34328358208955223,0.37209302325581395,0.31343283582089554,0.28368794326241137,0.3089430894308943,0.32428809477191345,0.030488745019070566,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0030309200286865235,0.000785426658459428,0.012417268753051759,0.0011072289152306437,21,1,uniform,"{'clf__n_neighbors': 21, 'clf__p': 1, 'clf__weights': 'uniform'}",0.25,0.3238095238095238,0.3,0.2782608695652174,0.3130434782608696,0.29302277432712215,0.026329478349512443,27,0.350561797752809,0.3577981651376147,0.3705357142857143,0.3516483516483517,0.3684210526315789,0.35979301629121374,0.008311184756281129
0.009221076965332031,0.012092303381149149,0.006551408767700195,0.00734490121764402,21,1,distance,"{'clf__n_neighbors': 21, 'clf__p': 1, 'clf__weights': 'distance'}",0.296875,0.38461538461538464,0.3181818181818182,0.2753623188405797,0.32786885245901637,0.32058067481935976,0.03678579845864622,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003914308547973633,0.0016068587395188134,0.013380193710327148,0.0025999682656532262,21,2,uniform,"{'clf__n_neighbors': 21, 'clf__p': 2, 'clf__weights': 'uniform'}",0.25,0.3238095238095238,0.3,0.2782608695652174,0.3130434782608696,0.29302277432712215,0.026329478349512443,27,0.350561797752809,0.3577981651376147,0.3705357142857143,0.3516483516483517,0.3684210526315789,0.35979301629121374,0.008311184756281129
0.003383350372314453,0.0011279148655046302,0.002907562255859375,0.001170890739431048,21,2,distance,"{'clf__n_neighbors': 21, 'clf__p': 2, 'clf__weights': 'distance'}",0.296875,0.38461538461538464,0.3181818181818182,0.2753623188405797,0.32786885245901637,0.32058067481935976,0.03678579845864622,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
