mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06368813514709473,0.011835840083050322,0.010901355743408203,0.005703901269074552,0.05,3,100,"{'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 100}",0.21739130434782608,0.32323232323232326,0.27722772277227725,0.22,0.2524271844660194,0.25805570696368924,0.03936767261729222,8,0.27411167512690354,0.2777777777777778,0.3058252427184466,0.2683544303797468,0.2936708860759494,0.28394800241576484,0.01379226308761596
0.10330209732055665,0.014031330469746578,0.010616588592529296,0.0018837292962271938,0.05,3,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 200}",0.26262626262626265,0.3302752293577982,0.27722772277227725,0.1782178217821782,0.2524271844660194,0.2601548442009071,0.048964991318537314,7,0.2885572139303483,0.39373601789709173,0.3058252427184466,0.2828282828282828,0.2936708860759494,0.3129235286900237,0.04111240552837611
0.09254298210144044,0.010726524138477465,0.008888864517211914,0.002359354927473808,0.05,5,100,"{'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__n_estimators': 100}",0.2828282828282828,0.3302752293577982,0.26666666666666666,0.17475728155339806,0.26262626262626265,0.2634307446064817,0.05043520806618705,6,0.31143552311435524,0.39373601789709173,0.332541567695962,0.30198019801980197,0.2842377260981912,0.32478620656508045,0.03783320274978797
0.11504931449890136,0.017247131572294405,0.010379934310913086,0.002661071071932481,0.05,5,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__n_estimators': 200}",0.27450980392156865,0.3302752293577982,0.3448275862068966,0.17142857142857143,0.26262626262626265,0.2767334907082195,0.061313307382618684,3,0.3349282296650718,0.39373601789709173,0.38031319910514544,0.324455205811138,0.2842377260981912,0.3435340757153277,0.0395652874553541
0.04549140930175781,0.006177039981702444,0.007103538513183594,0.0009382295303046735,0.1,3,100,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100}",0.27450980392156865,0.3302752293577982,0.27722772277227725,0.21568627450980393,0.2524271844660194,0.27002524300549346,0.03732147644021634,5,0.324582338902148,0.39373601789709173,0.3058252427184466,0.2878411910669975,0.2936708860759494,0.3211311353321266,0.038418578332474494
0.07767996788024903,0.005366783274664177,0.008054113388061524,0.0007816134368590555,0.1,3,200,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200}",0.2912621359223301,0.3302752293577982,0.32786885245901637,0.23423423423423423,0.3018867924528302,0.2971054488852418,0.03480349557279391,1,0.3632183908045977,0.39373601789709173,0.3912087912087912,0.35348837209302325,0.3523809523809524,0.37080650487689126,0.018105325393302358
0.0640345573425293,0.00529572066489766,0.008121871948242187,0.0010298180757626833,0.1,5,100,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 100}",0.27450980392156865,0.3302752293577982,0.32786885245901637,0.17142857142857143,0.26262626262626265,0.2733417439586435,0.05782232779906569,4,0.3349282296650718,0.39373601789709173,0.3912087912087912,0.324455205811138,0.2842377260981912,0.34571319413605683,0.04176958618833911
0.10104107856750488,0.0019487901157311453,0.008166837692260741,0.0007342809562177906,0.1,5,200,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 200}",0.28846153846153844,0.3302752293577982,0.32786885245901637,0.2018348623853211,0.26262626262626265,0.28221334905798734,0.047492661063051,2,0.3686635944700461,0.39373601789709173,0.3912087912087912,0.3459715639810427,0.2842377260981912,0.35676353873103256,0.04017838020028005
