mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01671137809753418,0.006328897730992571,0.006133270263671875,0.0026400160141295693,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.3076923076923077,0.3584905660377358,0.2962962962962963,0.2905982905982906,0.3302752293577982,0.3166705379964857,0.02493785396160947,6,0.32407407407407407,0.3187066974595843,0.3356009070294785,0.3393665158371041,0.3148148148148148,0.32651260184301123,0.009503022449831687
0.012885713577270507,0.0013803530253228282,0.004644441604614258,0.0004544278231853469,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.47346938775510206,0.5023696682464455,0.4262295081967213,0.5020576131687243,0.4933920704845815,0.47950364957031494,0.028632047689033848,3,0.4904051172707889,0.4829059829059829,0.5031982942430704,0.4844587352625938,0.48723404255319147,0.48964043444712546,0.007244223464436615
0.008818531036376953,0.0017093864767744452,0.0031398773193359376,0.0009428836534584741,1.0,,"{'clf__C': 1.0, 'clf__class_weight': None}",0.3076923076923077,0.37383177570093457,0.2909090909090909,0.2905982905982906,0.3302752293577982,0.3186613388516844,0.03116633164984282,4,0.3317972350230415,0.31797235023041476,0.3415730337078652,0.3393665158371041,0.31724137931034485,0.32959010282175405,0.010310222735293188
0.012906217575073242,0.002921486255774987,0.004694938659667969,0.0017196803649754725,1.0,balanced,"{'clf__C': 1.0, 'clf__class_weight': 'balanced'}",0.47540983606557374,0.5047619047619047,0.4262295081967213,0.49586776859504134,0.49777777777777776,0.4800093590794038,0.028612313244786778,1,0.4871244635193133,0.4834224598930481,0.5048335123523093,0.48283261802575106,0.48562300319488816,0.488767211397062,0.008179198729894182
0.012630701065063477,0.0033026069667848722,0.007988882064819337,0.0038675730193317107,10.0,,"{'clf__C': 10.0, 'clf__class_weight': None}",0.3076923076923077,0.37383177570093457,0.2909090909090909,0.2905982905982906,0.3302752293577982,0.3186613388516844,0.03116633164984282,4,0.3317972350230415,0.3218390804597701,0.34080717488789236,0.3393665158371041,0.3165137614678899,0.3300647535351396,0.009552119912331207
0.01612114906311035,0.003483342768316928,0.0039000511169433594,0.00015211105346679688,10.0,balanced,"{'clf__C': 10.0, 'clf__class_weight': 'balanced'}",0.47540983606557374,0.5047619047619047,0.4262295081967213,0.49586776859504134,0.49777777777777776,0.4800093590794038,0.028612313244786778,1,0.48764769065520946,0.48394004282655245,0.5053763440860215,0.4838709677419355,0.4861407249466951,0.48939515405128275,0.008115642240739724
