threshold,precision,recall,f1
0.5750000000000001,0.8924418604651163,0.7912371134020618,0.8387978142076503
0.58,0.8924418604651163,0.7912371134020618,0.8387978142076503
0.585,0.8924418604651163,0.7912371134020618,0.8387978142076503
0.59,0.8924418604651163,0.7912371134020618,0.8387978142076503
0.595,0.8924418604651163,0.7912371134020618,0.8387978142076503
0.6,0.8950437317784257,0.7912371134020618,0.8399452804377565
0.605,0.8950437317784257,0.7912371134020618,0.8399452804377565
0.61,0.8976608187134503,0.7912371134020618,0.8410958904109589
0.615,0.8976608187134503,0.7912371134020618,0.8410958904109589
0.62,0.8976608187134503,0.7912371134020618,0.8410958904109589
0.625,0.8973607038123167,0.788659793814433,0.8395061728395061
0.63,0.8970588235294118,0.7860824742268041,0.8379120879120879
0.635,0.8970588235294118,0.7860824742268041,0.8379120879120879
0.64,0.8970588235294118,0.7860824742268041,0.8379120879120879
0.645,0.8970588235294118,0.7860824742268041,0.8379120879120879
0.65,0.8994082840236687,0.7835051546391752,0.837465564738292
0.655,0.8994082840236687,0.7835051546391752,0.837465564738292
0.66,0.9020771513353115,0.7835051546391752,0.8386206896551724
0.665,0.9020771513353115,0.7835051546391752,0.8386206896551724
0.67,0.9047619047619048,0.7835051546391752,0.8397790055248618
0.675,0.9074626865671642,0.7835051546391752,0.8409405255878285
0.68,0.907185628742515,0.7809278350515464,0.8393351800554016
0.685,0.9099099099099099,0.7809278350515464,0.840499306518724
0.6900000000000001,0.9099099099099099,0.7809278350515464,0.840499306518724
0.6950000000000001,0.9126506024096386,0.7809278350515464,0.8416666666666667
0.7000000000000001,0.9154078549848943,0.7809278350515464,0.8428372739916551
0.705,0.9179331306990881,0.7783505154639175,0.8423988842398884
0.71,0.9176829268292683,0.7757731958762887,0.840782122905028
0.715,0.9176829268292683,0.7757731958762887,0.840782122905028
0.72,0.9202453987730062,0.7731958762886598,0.8403361344537815
0.725,0.9197530864197531,0.7680412371134021,0.8370786516853933
0.73,0.9197530864197531,0.7680412371134021,0.8370786516853933
0.735,0.925,0.7628865979381443,0.8361581920903954
0.74,0.925,0.7628865979381443,0.8361581920903954
0.745,0.9247648902821317,0.7603092783505154,0.8345120226308345
0.75,0.9245283018867925,0.7577319587628866,0.8328611898016998
0.755,0.9274447949526814,0.7577319587628866,0.8340425531914893
0.76,0.9333333333333333,0.7577319587628866,0.8364153627311522
0.765,0.9331210191082803,0.7551546391752577,0.8347578347578347
0.77,0.9361022364217252,0.7551546391752577,0.8359486447931527
0.775,0.9358974358974359,0.7525773195876289,0.8342857142857143
0.78,0.9387096774193548,0.75,0.833810888252149
0.785,0.9381107491856677,0.7422680412371134,0.8287769784172662
0.79,0.9377049180327869,0.7371134020618557,0.8253968253968254
0.795,0.9377049180327869,0.7371134020618557,0.8253968253968254
0.8,0.9403973509933775,0.7319587628865979,0.8231884057971014
0.805,0.9403973509933775,0.7319587628865979,0.8231884057971014
0.81,0.9435215946843853,0.7319587628865979,0.8243831640058055
0.8150000000000001,0.9435215946843853,0.7319587628865979,0.8243831640058055
0.8200000000000001,0.9435215946843853,0.7319587628865979,0.8243831640058055
0.8250000000000001,0.9429530201342282,0.7242268041237113,0.8192419825072886
0.8300000000000001,0.9429530201342282,0.7242268041237113,0.8192419825072886
0.835,0.9427609427609428,0.7216494845360825,0.8175182481751825
0.84,0.9455782312925171,0.7164948453608248,0.8152492668621701
0.845,0.9486301369863014,0.7139175257731959,0.8147058823529412
0.85,0.9551724137931035,0.7139175257731959,0.8171091445427728
0.855,0.9584775086505191,0.7139175257731959,0.8183161004431314
0.86,0.9584775086505191,0.7139175257731959,0.8183161004431314
0.865,0.9583333333333334,0.711340206185567,0.8165680473372781
0.87,0.965034965034965,0.711340206185567,0.8189910979228486
0.875,0.965034965034965,0.711340206185567,0.8189910979228486
0.88,0.9647887323943662,0.7061855670103093,0.8154761904761905
0.885,0.9647887323943662,0.7061855670103093,0.8154761904761905
0.89,0.9646643109540636,0.7036082474226805,0.8137108792846498
0.895,0.96415770609319,0.6932989690721649,0.8065967016491754
0.9,0.9675090252707581,0.6907216494845361,0.806015037593985
0.905,0.9709090909090909,0.6881443298969072,0.8054298642533937
0.91,0.9708029197080292,0.6855670103092784,0.8036253776435045
0.915,0.9702602230483272,0.6726804123711341,0.7945205479452054
0.92,0.9701492537313433,0.6701030927835051,0.7926829268292683
0.925,0.9732824427480916,0.6572164948453608,0.7846153846153846
0.93,0.9766536964980544,0.6469072164948454,0.7782945736434108
0.935,0.9801587301587301,0.6365979381443299,0.771875
0.9400000000000001,0.9801587301587301,0.6365979381443299,0.771875
0.9450000000000001,0.9838056680161943,0.6262886597938144,0.7653543307086614
0.9500000000000001,0.9836065573770492,0.6185567010309279,0.759493670886076
0.9550000000000001,0.9830508474576272,0.5979381443298969,0.7435897435897436
0.96,0.9869565217391304,0.5850515463917526,0.7346278317152104
0.965,0.9865470852017937,0.5670103092783505,0.7201309328968903
0.97,1.0,0.5412371134020618,0.7023411371237458
0.975,1.0,0.5154639175257731,0.6802721088435374
0.98,1.0,0.4845360824742268,0.6527777777777778
0.985,1.0,0.44072164948453607,0.6118067978533095
0.99,1.0,0.37628865979381443,0.5468164794007491
0.995,1.0,0.24484536082474226,0.39337474120082816
1.0,0.0,0.0,0.0
