mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13.5243661403656,0.23622032890143668,0.5232614517211914,0.20651393042659383,800,5,2,,20.0,balanced,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20, 'class_weight': 'balanced'}",0.6206896551724138,0.7464788732394366,0.7567567567567568,0.6666666666666666,0.7361111111111112,0.7053406125892769,0.0528095798780303,14,0.9733124018838305,0.9841772151898734,0.9779874213836478,0.9567901234567902,0.9748427672955975,0.973421985841948,0.009112273426468634
6.6049987316131595,1.7357438696655978,4.994392204284668,0.8205642781831919,400,5,1,,10.0,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'class_weight': None}",0.7114093959731543,0.7972027972027972,0.8,0.7832167832167832,0.8027210884353742,0.7789100129656219,0.03441296961218085,8,0.9407894736842105,0.945273631840796,0.9386401326699834,0.9429530201342282,0.9240924092409241,0.9383497335140284,0.0074624201830687095
9.684301137924194,0.3917672010382042,3.800976037979126,0.21652023035528623,800,10,5,sqrt,20.0,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': 'balanced'}",0.6018518518518519,0.6536585365853659,0.5877192982456141,0.5775862068965517,0.638095238095238,0.6117822263349243,0.029301892563875713,25,0.6935123042505593,0.6903440621531631,0.6903440621531631,0.7029478458049887,0.6850828729281768,0.6924462294580102,0.005907244628471223
1.6829446315765382,0.73719380364483,1.3186826229095459,1.8582113658442163,200,10,5,sqrt,5.0,balanced,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 5, 'class_weight': 'balanced'}",0.2565789473684211,0.2532894736842105,0.25287356321839083,0.25573770491803277,0.2558139534883721,0.25485872853548547,0.001486448730991083,29,0.2556701030927835,0.25502255022550224,0.25649484536082473,0.25472473294987674,0.2588726513569937,0.25615697659719616,0.0014875708769546395
2.0330618381500245,0.553434205626992,0.7495471954345703,0.4931053635549436,200,2,5,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7152317880794702,0.8251748251748252,0.8129032258064516,0.8133333333333334,0.8441558441558441,0.8021598033099849,0.044922393992758235,1,0.9225806451612903,0.9096774193548387,0.9093851132686084,0.9146537842190016,0.922077922077922,0.9156749768163323,0.005749119525409382
2.448644590377808,0.10717926392324367,0.2989518165588379,0.17283698186895158,400,10,2,log2,5.0,balanced,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 5, 'class_weight': 'balanced'}",0.2549019607843137,0.25245901639344265,0.25245901639344265,0.2553191489361702,0.2553191489361702,0.25409165828870783,0.0013417224623557904,30,0.253994264645637,0.25450081833060556,0.2548136009832036,0.2538902538902539,0.254411161263849,0.25432201982270985,0.0003392380924466178
2.5073132514953613,0.2018215751688674,0.45006070137023924,0.28678353971255544,400,2,5,sqrt,10.0,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.6888888888888889,0.6871165644171779,0.6770833333333334,0.6774193548387096,0.7252747252747253,0.691156573350567,0.017732905079228985,15,0.7847730600292826,0.7863501483679525,0.7613636363636364,0.7821067821067821,0.7817109144542773,0.7792609082643862,0.009111037395071658
3.900595998764038,0.09878232146750254,0.34427609443664553,0.07208647780273642,800,5,5,log2,5.0,,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 5, 'class_weight': None}",0.6073298429319371,0.6187845303867403,0.6213592233009708,0.6019417475728155,0.656084656084656,0.621100000055424,0.018899791635646142,23,0.6675126903553299,0.6624203821656051,0.673469387755102,0.6777070063694267,0.6693121693121693,0.6700843271915267,0.005205947945121048
1.6262912273406982,0.2178161991117335,0.6484607219696045,0.08821948694020847,200,10,2,,10.0,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'class_weight': None}",0.7105263157894737,0.8251748251748252,0.8079470198675497,0.8133333333333334,0.8311688311688312,0.7976300650668027,0.04432529293718016,4,0.9150326797385621,0.9215358931552587,0.912106135986733,0.9166666666666666,0.900990099009901,0.9132662949114243,0.006857402614531834
2.484894847869873,0.3432762244376629,0.23466806411743163,0.024590049408920945,400,10,1,log2,20.0,,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'class_weight': None}",0.7464788732394366,0.6976744186046512,0.7671232876712328,0.7611940298507462,0.7445255474452555,0.7433992313622646,0.024417194698515252,11,0.9655172413793104,0.9786535303776683,0.9719934102141681,0.9752066115702479,0.9622331691297209,0.9707207925342232,0.00606279067022021
